colony_id,Am,AQY,theta,Rd,Ik,Ic
PCOM-G9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H1,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H10,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H2,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H3,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H4,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H5,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H6,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H7,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H8,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
PCOM-H9,0.11047758299973397,2.6985989132010925e-4,0.984536075056872,0.0341605486212179,409.38867372730414,133.1093355813036
